step,reward
520136,2.0
520286,3.0
520308,0.0
520359,1.0
520381,0.0
520482,2.0
520504,0.0
520669,4.0
520767,2.0
520835,1.0
520857,0.0
520925,1.0
520947,0.0
520969,0.0
521067,2.0
521089,0.0
521139,1.0
521290,3.0
521312,0.0
521393,2.0
521415,0.0
521437,0.0
521606,4.0
521772,3.0
521822,1.0
521872,1.0
521894,0.0
521916,0.0
522032,3.0
522100,1.0
522150,1.0
522172,0.0
522241,1.0
522374,3.0
522492,2.0
522560,1.0
522610,1.0
522660,1.0
522682,0.0
522704,0.0
522726,0.0
522796,1.0
522893,2.0
522943,1.0
523091,3.0
523113,0.0
523210,2.0
523364,4.0
523560,5.0
523582,0.0
523604,0.0
523704,2.0
523726,0.0
523748,0.0
523770,0.0
523820,1.0
523842,0.0
523942,2.0
523964,0.0
524128,3.0
524305,5.0
524419,3.0
524517,2.0
524567,1.0
524589,0.0
524611,0.0
524779,4.0
524801,0.0
524920,2.0
524942,0.0
525043,2.0
525143,2.0
525165,0.0
525187,0.0
525209,0.0
525327,2.0
525349,0.0
525468,2.0
525490,0.0
525512,0.0
525534,0.0
525556,0.0
525606,1.0
525656,1.0
525726,1.0
525794,1.0
526014,6.0
526036,0.0
526202,4.0
526322,2.0
526390,1.0
526440,1.0
526539,2.0
526561,0.0
526611,1.0
526781,3.0
526803,0.0
526853,1.0
526875,0.0
526925,1.0
527058,3.0
527080,0.0
527102,0.0
527268,3.0
527318,1.0
527387,1.0
527437,1.0
527487,1.0
527509,0.0
527559,1.0
527581,0.0
527680,2.0
527796,2.0
527818,0.0
527936,2.0
527958,0.0
528009,1.0
528080,1.0
528102,0.0
528124,0.0
528146,0.0
528168,0.0
528337,4.0
528456,2.0
528584,3.0
528681,2.0
528703,0.0
528725,0.0
528747,0.0
528817,1.0
528885,1.0
528907,0.0
529096,5.0
529146,1.0
529196,1.0
529218,0.0
529369,4.0
529469,2.0
529491,0.0
529513,0.0
529535,0.0
529604,1.0
529794,5.0
529895,2.0
529945,1.0
529967,0.0
530113,3.0
530280,4.0
530379,2.0
530448,1.0
530562,3.0
530584,0.0
530606,0.0
530703,2.0
530803,2.0
530871,1.0
530968,2.0
530990,0.0
531104,3.0
531156,1.0
531325,3.0
531424,2.0
531523,2.0
531573,1.0
531763,4.0
531785,0.0
531807,0.0
531857,1.0
532047,7.0
532069,0.0
532236,4.0
532366,3.0
532434,1.0
532456,0.0
532526,1.0
532548,0.0
532570,0.0
532705,3.0
532727,0.0
532798,1.0
532965,4.0
533117,4.0
533185,1.0
533334,3.0
533356,0.0
533378,0.0
533590,5.0
533658,1.0
533680,0.0
533765,2.0
533787,0.0
533809,0.0
533906,2.0
534075,4.0
534125,1.0
534194,1.0
534294,2.0
534316,0.0
534468,3.0
534490,0.0
534661,4.0
534826,4.0
534848,0.0
534948,2.0
535045,2.0
535067,0.0
535089,0.0
535204,2.0
535254,1.0
535373,2.0
535395,0.0
535560,4.0
535659,2.0
535681,0.0
535703,0.0
535773,1.0
535795,0.0
535845,1.0
535867,0.0
535917,1.0
536087,4.0
536109,0.0
536206,2.0
536303,2.0
536400,2.0
536588,4.0
536610,0.0
536679,1.0
536729,1.0
536878,3.0
536975,2.0
536997,0.0
537117,2.0
537139,0.0
537238,2.0
537408,4.0
537430,0.0
537452,0.0
537474,0.0
537571,2.0
537639,1.0
537710,1.0
537732,0.0
537900,4.0
537922,0.0
537990,1.0
538119,3.0
538309,4.0
538392,2.0
538559,4.0
538581,0.0
538678,2.0
538775,2.0
538873,2.0
538895,0.0
538992,2.0
539014,0.0
539250,6.0
539367,2.0
539518,4.0
539586,1.0
539608,0.0
539755,3.0
539854,2.0
539876,0.0
539974,2.0
540024,1.0
540123,2.0
540145,0.0
540244,2.0
540294,1.0
540376,2.0
540542,3.0
540710,3.0
540862,4.0
540992,3.0
541159,4.0
541328,4.0
541378,1.0
541400,0.0
541422,0.0
541620,5.0
541642,0.0
541713,1.0
541811,2.0
541943,3.0
542024,2.0
542046,0.0
542068,0.0
542218,4.0
542240,0.0
542290,1.0
542358,1.0
542380,0.0
542448,1.0
542516,1.0
542584,1.0
542653,1.0
542866,6.0
542984,2.0
543081,2.0
543103,0.0
543200,2.0
543222,0.0
543340,2.0
543553,5.0
543575,0.0
543626,1.0
543795,4.0
543817,0.0
543900,2.0
543922,0.0
543990,1.0
544012,0.0
544111,2.0
544179,1.0
544262,2.0
544312,1.0
544446,3.0
544515,1.0
544567,1.0
544589,0.0
544686,2.0
544806,2.0
544875,1.0
545022,3.0
545175,4.0
545243,1.0
545315,1.0
545337,0.0
545454,2.0
545555,2.0
545577,0.0
545726,3.0
545776,1.0
545927,4.0
545949,0.0
545971,0.0
546205,6.0
546227,0.0
546373,3.0
546559,4.0
546581,0.0
546631,1.0
546700,1.0
546751,1.0
546920,4.0
546942,0.0
547111,4.0
547181,1.0
547203,0.0
547225,0.0
547247,0.0
547297,1.0
547347,1.0
547447,2.0
547636,4.0
547688,1.0
547772,2.0
547957,4.0
547979,0.0
548048,1.0
548194,3.0
548350,4.0
548499,3.0
548668,4.0
548690,0.0
548842,4.0
549039,6.0
549107,1.0
549157,1.0
549179,0.0
549231,1.0
549281,1.0
549378,2.0
549428,1.0
549557,3.0
549579,0.0
549695,2.0
549745,1.0
549767,0.0
549789,0.0
549905,2.0
549927,0.0
550097,4.0
550119,0.0
550141,0.0
550191,1.0
550261,1.0
550377,2.0
550492,3.0
550514,0.0
550536,0.0
550604,1.0
550626,0.0
550694,1.0
550716,0.0
550738,0.0
550835,2.0
550903,1.0
551070,3.0
551219,3.0
551385,4.0
551524,4.0
551621,2.0
551691,1.0
551845,4.0
551895,1.0
551917,0.0
552035,2.0
552057,0.0
552172,2.0
552269,2.0
552291,0.0
552313,0.0
552465,4.0
552487,0.0
552509,0.0
552531,0.0
552628,2.0
552678,1.0
552748,1.0
552971,6.0
553139,4.0
553304,4.0
553468,3.0
553586,2.0
553685,2.0
553707,0.0
553757,1.0
553840,2.0
553943,2.0
553965,0.0
554131,4.0
554289,7.0
554502,6.0
554630,3.0
554730,2.0
554781,1.0
554849,1.0
554871,0.0
554893,0.0
554962,1.0
555080,2.0
555148,1.0
555262,3.0
555332,1.0
555478,3.0
555500,0.0
555550,1.0
555647,2.0
555728,2.0
555797,1.0
555847,1.0
555947,2.0
556112,4.0
556260,3.0
556310,1.0
556445,3.0
556611,4.0
556633,0.0
556655,0.0
556770,2.0
556962,5.0
557131,3.0
557212,2.0
557377,4.0
557445,1.0
557543,2.0
557565,0.0
557662,2.0
557761,2.0
557862,2.0
557913,1.0
557935,0.0
557957,0.0
558058,2.0
558174,2.0
558196,0.0
558218,0.0
558361,3.0
558511,3.0
558639,3.0
558661,0.0
558729,1.0
558751,0.0
558916,3.0
558999,2.0
559021,0.0
559165,3.0
559315,3.0
559337,0.0
559502,4.0
559693,5.0
559793,2.0
559815,0.0
559964,3.0
559986,0.0
560008,0.0
560030,0.0
560129,2.0
560228,2.0
560346,2.0
560368,0.0
560484,2.0
560506,0.0
560574,1.0
560596,0.0
560693,2.0
560823,3.0
560874,1.0
560896,0.0
561226,9.0
561345,2.0
561464,2.0
561613,3.0
561635,0.0
561685,1.0
561753,1.0
561852,2.0
561874,0.0
561896,0.0
562048,4.0
562070,0.0
562167,2.0
562189,0.0
562211,0.0
562233,0.0
562255,0.0
562448,5.0
562498,1.0
562663,4.0
562761,2.0
562932,4.0
563085,4.0
563107,0.0
563129,0.0
563246,2.0
563411,3.0
563433,0.0
563483,1.0
563533,1.0
563681,3.0
563778,2.0
563875,2.0
564006,3.0
564028,0.0
564125,2.0
564293,4.0
564423,3.0
564445,0.0
564497,1.0
564519,0.0
564541,0.0
564563,0.0
564793,6.0
564815,0.0
564883,1.0
564905,0.0
564927,0.0
564997,1.0
565047,1.0
565069,0.0
565091,0.0
565160,1.0
565325,4.0
565375,1.0
565541,4.0
565714,4.0
565782,1.0
565804,0.0
565856,1.0
565878,0.0
566046,3.0
566068,0.0
566219,4.0
566384,4.0
566536,3.0
566749,6.0
566868,2.0
566890,0.0
566987,2.0
567009,0.0
567031,0.0
567101,1.0
567302,6.0
567324,0.0
567424,2.0
567586,3.0
567608,0.0
567725,2.0
567890,4.0
567942,1.0
568010,1.0
568032,0.0
568082,1.0
568152,1.0
568174,0.0
568196,0.0
568246,1.0
568268,0.0
568290,0.0
568312,0.0
568411,2.0
568433,0.0
568502,1.0
568524,0.0
568546,0.0
568627,2.0
568695,1.0
568815,2.0
569003,4.0
569025,0.0
569212,4.0
569381,4.0
569532,4.0
569632,2.0
569682,1.0
569704,0.0
569754,1.0
569776,0.0
569942,4.0
569992,1.0
570061,1.0
570159,2.0
570181,0.0
570328,3.0
570350,0.0
570565,6.0
570752,4.0
570899,3.0
570921,0.0
571021,2.0
571186,3.0
571238,1.0
571335,2.0
571522,4.0
571544,0.0
571566,0.0
571635,1.0
571750,2.0
571820,1.0
571842,0.0
571941,2.0
572038,2.0
572088,1.0
572138,1.0
572329,5.0
572476,3.0
572591,2.0
572641,1.0
572738,2.0
572788,1.0
572908,2.0
573040,3.0
573062,0.0
573084,0.0
573106,0.0
573303,5.0
573325,0.0
573456,3.0
573622,4.0
573645,0.0
573667,0.0
573689,0.0
573711,0.0
573733,0.0
573861,3.0
573883,0.0
573952,1.0
573975,0.0
573997,0.0
574019,0.0
574087,1.0
574206,2.0
574277,1.0
574374,2.0
574472,2.0
574621,3.0
574718,2.0
574768,1.0
574865,2.0
574983,2.0
575053,1.0
575075,0.0
575213,4.0
575341,3.0
575441,2.0
575572,3.0
575594,0.0
575616,0.0
575638,0.0
575735,2.0
575887,4.0
575909,0.0
576054,3.0
576268,6.0
576338,1.0
576388,1.0
576519,3.0
576541,0.0
576638,2.0
576737,2.0
576902,3.0
577050,3.0
577239,4.0
577407,4.0
577429,0.0
577451,0.0
577534,2.0
577724,5.0
577746,0.0
577932,4.0
578121,5.0
578222,2.0
578369,3.0
578422,1.0
578444,0.0
578496,1.0
578593,2.0
578615,0.0
578637,0.0
578828,5.0
578947,2.0
578969,0.0
578991,0.0
579156,4.0
579224,1.0
579246,0.0
579314,1.0
579475,5.0
579593,2.0
579643,1.0
579695,1.0
579717,0.0
579768,1.0
579790,0.0
579840,1.0
579890,1.0
579912,0.0
579980,1.0
580051,1.0
580119,1.0
580171,1.0
580268,2.0
580437,3.0
580556,2.0
580705,3.0
580727,0.0
580749,0.0
580846,2.0
580868,0.0
580890,0.0
580912,0.0
581043,3.0
581207,3.0
581276,1.0
581359,2.0
581550,4.0
581572,0.0
581707,3.0
581729,0.0
581797,1.0
581819,0.0
581871,1.0
581954,2.0
582004,1.0
582075,1.0
582143,1.0
582354,5.0
582502,3.0
582778,8.0
582859,2.0
582909,1.0
582931,0.0
582953,0.0
583083,3.0
583105,0.0
583255,3.0
583384,3.0
583502,2.0
583570,1.0
583592,0.0
583691,2.0
583856,4.0
583878,0.0
583900,0.0
584065,4.0
584167,2.0
584217,1.0
584239,0.0
584289,1.0
584388,2.0
584522,3.0
584651,3.0
584673,0.0
584695,0.0
584717,0.0
584846,3.0
584943,2.0
584965,0.0
585034,1.0
585117,2.0
585139,0.0
585207,1.0
585229,0.0
585251,0.0
585321,1.0
585343,0.0
585365,0.0
585533,4.0
585555,0.0
585577,0.0
585646,1.0
585716,1.0
585738,0.0
585760,0.0
585858,2.0
586004,3.0
586054,1.0
586076,0.0
586242,4.0
586264,0.0
586286,0.0
586404,2.0
586601,5.0
586755,4.0
586777,0.0
586799,0.0
586867,1.0
586937,1.0
587171,6.0
587268,2.0
587290,0.0
587312,0.0
587393,2.0
587415,0.0
587437,0.0
587459,0.0
587556,2.0
587655,2.0
587677,0.0
587890,5.0
588060,4.0
588190,3.0
588289,2.0
588311,0.0
588449,4.0
588471,0.0
588493,0.0
588621,3.0
588723,2.0
588745,0.0
588767,0.0
588913,3.0
589057,3.0
589079,0.0
589226,3.0
589414,4.0
589436,0.0
589458,0.0
589480,0.0
589670,5.0
589769,2.0
589886,2.0
589908,0.0
590058,3.0
590129,1.0
590151,0.0
590283,3.0
590351,1.0
590373,0.0
590562,5.0
590584,0.0
590606,0.0
590677,1.0
590699,0.0
590878,5.0
590978,2.0
591000,0.0
591022,0.0
591190,4.0
591212,0.0
591234,0.0
591285,1.0
591384,2.0
591434,1.0
591505,1.0
591555,1.0
591577,0.0
591599,0.0
591621,0.0
591767,3.0
591789,0.0
591905,2.0
591927,0.0
591949,0.0
592051,2.0
592218,4.0
592369,3.0
592391,0.0
592413,0.0
592579,4.0
592712,3.0
592734,0.0
592756,0.0
592886,3.0
592908,0.0
592930,0.0
592998,1.0
593114,2.0
593242,3.0
593389,3.0
593411,0.0
593530,2.0
593599,1.0
593649,1.0
593778,3.0
593956,5.0
594107,4.0
594129,0.0
594179,1.0
594294,2.0
594440,3.0
594541,2.0
594638,2.0
594786,3.0
594951,3.0
594973,0.0
595103,3.0
595253,3.0
595420,4.0
595442,0.0
595664,9.0
595716,1.0
595818,2.0
596012,5.0
596034,0.0
596056,0.0
596078,0.0
596100,0.0
596122,0.0
596144,0.0
596166,0.0
596188,0.0
596239,1.0
596408,4.0
596557,3.0
596608,1.0
596758,4.0
596946,4.0
596968,0.0
597067,2.0
597220,4.0
597318,2.0
597340,0.0
597362,0.0
597384,0.0
597406,0.0
597474,1.0
597496,0.0
597595,2.0
597812,6.0
597881,1.0
597931,1.0
597953,0.0
598003,1.0
598168,4.0
598319,4.0
598370,1.0
598392,0.0
598414,0.0
598436,0.0
598458,0.0
598526,1.0
598548,0.0
598570,0.0
598653,2.0
598675,0.0
598697,0.0
598747,1.0
598943,5.0
598965,0.0
598987,0.0
599009,0.0
599129,2.0
599318,5.0
599340,0.0
599362,0.0
599430,1.0
599640,5.0
599692,1.0
599714,0.0
599736,0.0
599888,4.0
600055,3.0
600123,1.0
600273,3.0
600444,4.0
600515,1.0
600680,4.0
600868,4.0
601016,3.0
601165,3.0
601233,1.0
601384,4.0
601532,3.0
601631,2.0
601653,0.0
601675,0.0
601697,0.0
601866,4.0
601994,3.0
602063,1.0
602193,3.0
602215,0.0
602237,0.0
602335,2.0
602385,1.0
602556,4.0
602655,2.0
602677,0.0
602866,5.0
602888,0.0
602956,1.0
603024,1.0
603121,2.0
603293,4.0
603394,2.0
603416,0.0
603533,2.0
603601,1.0
603686,2.0
603736,1.0
603786,1.0
603979,5.0
604001,0.0
604069,1.0
604138,1.0
604188,1.0
604288,2.0
604310,0.0
604458,3.0
604480,0.0
604550,1.0
604690,4.0
604810,2.0
604832,0.0
604930,2.0
604952,0.0
605050,2.0
605165,3.0
605187,0.0
605209,0.0
605294,2.0
605316,0.0
605467,4.0
605489,0.0
605607,2.0
605657,1.0
605707,1.0
605874,4.0
605896,0.0
605946,1.0
606076,3.0
606205,3.0
606302,2.0
606324,0.0
606376,1.0
606398,0.0
606513,3.0
606581,1.0
606603,0.0
606625,0.0
606771,3.0
606793,0.0
606910,2.0
606932,0.0
607049,2.0
607071,0.0
607168,2.0
607360,7.0
607490,3.0
607540,1.0
607590,1.0
607612,0.0
607681,1.0
607767,2.0
607864,2.0
607916,1.0
607966,1.0
608051,2.0
608119,1.0
608238,2.0
608260,0.0
608329,1.0
608448,2.0
608517,1.0
608539,0.0
608589,1.0
608720,3.0
608890,4.0
609043,4.0
609113,1.0
609135,0.0
609185,1.0
609207,0.0
609229,0.0
609251,0.0
609420,4.0
609519,2.0
609541,0.0
609645,2.0
609695,1.0
609717,0.0
609871,4.0
610058,4.0
610157,2.0
610254,2.0
610276,0.0
610359,2.0
610594,6.0
610726,3.0
611017,8.0
611039,0.0
611110,1.0
611193,2.0
611293,2.0
611315,0.0
611412,2.0
611480,1.0
611619,7.0
611814,5.0
611836,0.0
612004,4.0
612026,0.0
612110,2.0
612132,0.0
612154,0.0
612256,2.0
612402,3.0
612518,2.0
612568,1.0
612686,2.0
612708,0.0
612837,3.0
612887,1.0
612909,0.0
613133,6.0
613155,0.0
613272,2.0
613294,0.0
613316,0.0
613366,1.0
613388,0.0
613542,4.0
613564,0.0
613664,2.0
613686,0.0
613833,3.0
613951,2.0
613973,0.0
613995,0.0
614063,1.0
614163,2.0
614328,4.0
614468,4.0
614676,5.0
614746,1.0
614815,1.0
614884,1.0
614906,0.0
614928,0.0
615057,3.0
615177,2.0
615227,1.0
615377,4.0
615539,5.0
615561,0.0
615730,4.0
615780,1.0
615802,0.0
615824,0.0
615874,1.0
615925,1.0
615947,0.0
615997,1.0
616019,0.0
616041,0.0
616141,2.0
616269,3.0
616397,3.0
616498,2.0
616567,1.0
616635,1.0
616657,0.0
616778,2.0
616849,1.0
616930,2.0
616980,1.0
617063,2.0
617192,3.0
617214,0.0
617283,1.0
617334,1.0
617356,0.0
617453,2.0
617522,1.0
617544,0.0
617711,4.0
617761,1.0
617908,3.0
618054,3.0
618076,0.0
618226,3.0
618248,0.0
618448,6.0
618470,0.0
618640,4.0
618768,3.0
618917,3.0
619082,4.0
619151,1.0
619301,3.0
619351,1.0
619498,3.0
619520,0.0
619620,2.0
619642,0.0
619760,2.0
619782,0.0
619865,2.0
619948,2.0
619970,0.0
620020,1.0
620070,1.0
620092,0.0
620114,0.0
620136,0.0
620282,3.0
620351,1.0
620495,3.0
620545,1.0
620695,3.0
620777,2.0
620827,1.0
620877,1.0
620899,0.0
620996,2.0
621047,1.0
621097,1.0
621336,6.0
621358,0.0
621475,2.0
621525,1.0
621547,0.0
621662,2.0
621780,2.0
621911,3.0
622012,2.0
622034,0.0
622056,0.0
622185,3.0
622254,1.0
622323,1.0
622420,2.0
622595,5.0
622694,2.0
622822,3.0
622872,1.0
622922,1.0
623020,2.0
623042,0.0
623092,1.0
623114,0.0
623303,5.0
623325,0.0
623393,1.0
623544,4.0
623627,2.0
623726,2.0
623776,1.0
623966,5.0
623988,0.0
624038,1.0
624188,4.0
624285,2.0
624335,1.0
624357,0.0
624407,1.0
624553,3.0
624683,3.0
624829,3.0
624912,2.0
625013,2.0
625110,2.0
625132,0.0
625231,2.0
625362,3.0
625527,4.0
625698,4.0
625866,4.0
625888,0.0
626007,2.0
626075,1.0
626173,2.0
626338,4.0
626488,4.0
626510,0.0
626666,4.0
626688,0.0
626805,2.0
626974,3.0
627165,5.0
627339,7.0
627490,3.0
627512,0.0
627563,1.0
627730,4.0
627752,0.0
627821,1.0
627843,0.0
627893,1.0
627943,1.0
627995,1.0
628165,4.0
628187,0.0
628209,0.0
628231,0.0
628408,5.0
628577,4.0
628763,4.0
628877,3.0
628927,1.0
629024,2.0
629122,2.0
629338,6.0
629360,0.0
629527,4.0
629595,1.0
629664,1.0
629953,8.0
630123,4.0
630145,0.0
630167,0.0
630265,2.0
630416,4.0
630515,2.0
630703,4.0
630771,1.0
630868,2.0
630890,0.0
630958,1.0
631055,2.0
631288,6.0
631404,2.0
631520,2.0
631635,2.0
631657,0.0
631679,0.0
631701,0.0
631879,5.0
631981,2.0
632097,3.0
632119,0.0
632141,0.0
632210,1.0
632307,2.0
632389,2.0
632439,1.0
632585,3.0
632750,4.0
632802,1.0
632901,2.0
633000,2.0
633050,1.0
633196,3.0
633218,0.0
633240,0.0
633292,1.0
633361,1.0
633480,2.0
633549,1.0
633571,0.0
633690,2.0
633843,4.0
633893,1.0
633915,0.0
634066,4.0
634259,4.0
634452,5.0
634585,3.0
634607,0.0
634629,0.0
634651,0.0
634769,2.0
634791,0.0
634937,3.0
635065,3.0
635217,4.0
635384,3.0
635406,0.0
635458,1.0
635623,4.0
635771,3.0
635840,1.0
635862,0.0
635932,1.0
635954,0.0
636088,4.0
636110,0.0
636326,6.0
636503,5.0
636553,1.0
636776,7.0
637052,8.0
637104,1.0
637126,0.0
637291,4.0
637313,0.0
637476,3.0
637498,0.0
637569,1.0
637591,0.0
637672,2.0
637694,0.0
637907,6.0
637959,1.0
637981,0.0
638003,0.0
638100,2.0
638268,4.0
638423,4.0
638521,2.0
638620,2.0
638832,5.0
638997,4.0
639019,0.0
639134,2.0
639184,1.0
639281,2.0
639349,1.0
639419,1.0
639469,1.0
639600,3.0
639669,1.0
639784,3.0
639806,0.0
639828,0.0
639850,0.0
639932,2.0
640031,2.0
640145,3.0
640195,1.0
640217,0.0
640267,1.0
640396,3.0
640577,4.0
640779,6.0
640801,0.0
640929,3.0
641082,4.0
641212,3.0
641262,1.0
641361,2.0
641531,4.0
641553,0.0
641652,2.0
641844,5.0
642011,3.0
642033,0.0
642055,0.0
642077,0.0
642318,7.0
642340,0.0
642392,1.0
642414,0.0
642567,4.0
642589,0.0
642611,0.0
642802,5.0
642824,0.0
642995,4.0
643017,0.0
643039,0.0
643089,1.0
643111,0.0
643281,4.0
643426,3.0
643448,0.0
643470,0.0
643622,4.0
643644,0.0
643795,4.0
643895,2.0
644027,3.0
644077,1.0
644194,2.0
644216,0.0
644348,3.0
644370,0.0
644559,5.0
644581,0.0
644681,2.0
644703,0.0
644753,1.0
644852,2.0
645002,4.0
645024,0.0
645046,0.0
645068,0.0
645154,2.0
645176,0.0
645304,3.0
645356,1.0
645378,0.0
645428,1.0
645478,1.0
645644,4.0
645827,4.0
645879,1.0
645929,1.0
646026,2.0
646048,0.0
646262,6.0
646284,0.0
646306,0.0
646390,2.0
646442,1.0
646608,4.0
646630,0.0
646652,0.0
646702,1.0
646854,4.0
646954,2.0
647119,4.0
647169,1.0
647191,0.0
647310,2.0
647407,2.0
647429,0.0
647451,0.0
647473,0.0
647542,1.0
647661,2.0
647683,0.0
647751,1.0
647966,6.0
647988,0.0
648038,1.0
648203,4.0
648372,3.0
648524,4.0
648546,0.0
648568,0.0
648668,2.0
648690,0.0
648758,1.0
648860,2.0
648941,2.0
648963,0.0
648985,0.0
649007,0.0
649154,3.0
649176,0.0
649273,2.0
649295,0.0
649363,1.0
649537,5.0
649634,2.0
649656,0.0
649833,5.0
649901,1.0
649954,1.0
650069,2.0
650221,3.0
650243,0.0
650265,0.0
650432,3.0
650602,4.0
650738,4.0
650788,1.0
650810,0.0
650938,3.0
651058,2.0
651230,7.0
651447,6.0
651499,1.0
651583,2.0
651703,2.0
651725,0.0
651747,0.0
651769,0.0
651948,5.0
652122,5.0
652236,3.0
652354,2.0
652376,0.0
652473,2.0
652603,3.0
652625,0.0
652675,1.0
652743,1.0
652765,0.0
652833,1.0
652855,0.0
653092,6.0
653114,0.0
653136,0.0
653204,1.0
653275,1.0
653325,1.0
653406,2.0
653523,3.0
653688,4.0
653819,3.0
653916,2.0
653938,0.0
654087,3.0
654184,2.0
654234,1.0
654286,1.0
654308,0.0
654459,3.0
654578,2.0
654729,4.0
654943,6.0
655012,1.0
655109,2.0
655159,1.0
655297,4.0
655347,1.0
655369,0.0
655468,2.0
655518,1.0
655587,1.0
655655,1.0
655822,4.0
655844,0.0
655944,2.0
655966,0.0
656035,1.0
656086,1.0
656137,1.0
656252,2.0
656320,1.0
656473,4.0
656495,0.0
656672,5.0
656694,0.0
656793,2.0
656946,4.0
656997,1.0
657146,3.0
657217,1.0
657239,0.0
657261,0.0
657431,4.0
657453,0.0
657503,1.0
657525,0.0
657576,1.0
657726,4.0
657748,0.0
657770,0.0
657937,4.0
657987,1.0
658155,3.0
658177,0.0
658362,4.0
658431,1.0
658514,2.0
658565,1.0
658587,0.0
658718,3.0
658907,5.0
659098,5.0
659270,4.0
659320,1.0
659515,5.0
659616,2.0
659701,2.0
659723,0.0
659792,1.0
659814,0.0
659883,1.0
660051,4.0
660134,2.0
660156,0.0
660322,4.0
660419,2.0
660441,0.0
660589,3.0
660756,4.0
660873,2.0
660991,2.0
661013,0.0
661035,0.0
661202,3.0
661370,4.0
661420,1.0
661442,0.0
661541,2.0
661563,0.0
661613,1.0
661635,0.0
661810,5.0
661832,0.0
661854,0.0
661922,1.0
661944,0.0
661994,1.0
662143,3.0
662377,6.0
662399,0.0
662588,4.0
662656,1.0
662678,0.0
662852,5.0
662951,2.0
663002,1.0
663120,2.0
663170,1.0
663271,2.0
663460,5.0
663613,4.0
663793,8.0
664013,6.0
664110,2.0
664191,2.0
664213,0.0
664431,6.0
664453,0.0
664504,1.0
664526,0.0
664695,4.0
664745,1.0
664767,0.0
664789,0.0
664927,4.0
664949,0.0
665017,1.0
665039,0.0
665120,2.0
665285,4.0
665335,1.0
665357,0.0
665425,1.0
665447,0.0
665469,0.0
665519,1.0
665666,3.0
665735,1.0
665882,3.0
665966,2.0
666047,2.0
666247,6.0
666452,6.0
666592,4.0
666691,2.0
666741,1.0
666912,4.0
667044,3.0
667288,7.0
667372,2.0
667394,0.0
667416,0.0
667513,2.0
667700,4.0
667722,0.0
667805,2.0
667973,3.0
667995,0.0
668045,1.0
668191,3.0
668391,6.0
668413,0.0
668566,4.0
668719,4.0
668896,5.0
668966,1.0
669181,6.0
669203,0.0
669253,1.0
669381,3.0
669549,4.0
669699,4.0
669886,4.0
669983,2.0
670033,1.0
670130,2.0
670281,4.0
670378,2.0
670514,4.0
670663,3.0
670826,5.0
670980,4.0
671002,0.0
671024,0.0
671142,2.0
671164,0.0
671245,2.0
671395,4.0
671589,5.0
671686,2.0
671785,2.0
671807,0.0
671829,0.0
671851,0.0
671901,1.0
671923,0.0
672038,2.0
672185,3.0
672350,4.0
672372,0.0
672538,4.0
672560,0.0
672678,2.0
672792,3.0
672873,2.0
673002,3.0
673099,2.0
673180,2.0
673202,0.0
673368,4.0
673485,3.0
673507,0.0
673604,2.0
673702,2.0
673817,3.0
673963,3.0
674031,1.0
674053,0.0
674151,2.0
674173,0.0
674226,1.0
674372,3.0
674541,3.0
674563,0.0
674585,0.0
674607,0.0
674629,0.0
674651,0.0
674732,2.0
674754,0.0
674884,3.0
674906,0.0
675004,2.0
675296,8.0
675441,3.0
675632,5.0
675729,2.0
675880,4.0
676094,6.0
676264,4.0
676431,4.0
676453,0.0
676555,2.0
676636,2.0
676733,2.0
676755,0.0
676952,5.0
677099,3.0
677262,3.0
677408,3.0
677602,5.0
677624,0.0
677646,0.0
677780,3.0
677802,0.0
677854,1.0
677876,0.0
677926,1.0
677995,1.0
678127,3.0
678258,3.0
678478,6.0
678625,3.0
678693,1.0
678715,0.0
678880,4.0
679053,4.0
679075,0.0
679172,2.0
679270,2.0
679367,2.0
679496,3.0
679564,1.0
679586,0.0
679608,0.0
679630,0.0
679727,2.0
679777,1.0
679966,5.0
680118,4.0
680239,2.0
680354,2.0
680451,2.0
680570,2.0
680592,0.0
680897,8.0
681050,4.0
681217,3.0
681239,0.0
681261,0.0
681283,0.0
681305,0.0
681402,2.0
681518,2.0
681708,5.0
681874,4.0
681896,0.0
682014,2.0
682082,1.0
682104,0.0
682461,9.0
682630,3.0
682652,0.0
682674,0.0
682822,3.0
682872,1.0
683045,5.0
683213,4.0
683310,2.0
683380,1.0
683430,1.0
683527,2.0
683681,4.0
683731,1.0
683753,0.0
683821,1.0
684010,5.0
684032,0.0
684149,2.0
684293,3.0
684458,4.0
684480,0.0
684549,1.0
684752,6.0
684804,1.0
684826,0.0
684877,1.0
685061,4.0
685236,5.0
685333,2.0
685524,5.0
685670,3.0
685693,0.0
685887,5.0
685909,0.0
686041,3.0
686111,1.0
686302,5.0
686448,3.0
686689,7.0
686786,2.0
686808,0.0
686976,4.0
687122,3.0
687283,5.0
687305,0.0
687437,3.0
687583,3.0
687765,4.0
687991,10.0
688209,6.0
688445,6.0
688613,4.0
688768,4.0
688934,4.0
688984,1.0
689006,0.0
689173,4.0
689257,2.0
689408,4.0
689458,1.0
689649,5.0
689821,4.0
689871,1.0
689893,0.0
689963,1.0
690204,7.0
690350,3.0
690372,0.0
690538,4.0
690588,1.0
690707,2.0
690757,1.0
690825,1.0
690847,0.0
691091,7.0
691160,1.0
691307,3.0
691329,0.0
691518,5.0
691540,0.0
691688,3.0
691710,0.0
691807,2.0
